idx	aarc	cluster	cluster_dist	count
701	making_*	2	0.7587329856887064	1475
702	making_are	2	0.7805756039343824	901
703	keep_*	7	0.9992277433405595	1087
704	put_into	0	1.1183426995395636	329
705	put_being	0	1.1303331727149177	102
706	addressed_*	3	0.9798467716654732	336
707	put_is	0	1.1245094607283217	156
708	follow_*	7	0.9681300413554786	384
709	is_made	5	0.893252260722621	814
710	is_true	4	0.9123517484019656	1787
711	do_so	5	0.9868411730378629	747
712	keep_will	7	0.9985588318801696	263
713	given>*	0	0.8356448896119254	756
714	was_right	0	0.8703574605317701	231
715	had>*	0	0.9980031902366925	412
716	given>that	0	0.8051062200132536	205
717	have_still	4	0.9102861403158432	172
718	is_obviously	6	0.8671666565155245	642
719	encouraging_*	5	0.868469886195994	449
720	encouraging_is	5	0.7680385696879504	202
721	considered_being	1	0.7778057301770417	312
722	considered_is	1	0.7752053038692382	227
723	read_*	0	0.8064256497050221	887
724	read_not	0	0.8978328684797213	132
725	cut_*	0	0.8194204181640243	465
726	cut_have	0	0.8904401039969982	156
727	face_*	4	1.0307124005259034	290
728	heard_said	0	0.9071746867074344	111
729	heard_*	0	0.8919657684704039	1235
730	heard_have	0	0.9031541011040457	831
731	know_would	0	0.8395648225296342	145
732	know_also	7	0.9087235832614448	468
733	let_say	0	0.8779629097945472	353
734	have_with	0	0.9219693783108904	123
735	examining_are	2	0.9255339280525747	284
736	examining_*	2	0.9333672713751421	412
737	before>*	6	0.9548200454563043	478
738	accepted_*	4	0.9017394401877993	478
739	stressed_*	6	0.8878609589410046	110
740	reject_*	4	0.8938470620556819	297
741	asks_*	7	1.0007743110060994	535
742	is_introduced	5	1.0101294262806617	229
743	putting_are	2	0.9395770477719527	406
744	did>*	0	0.828368306894373	168
745	no_*	4	0.537951003988598	1002
746	disagree_with	4	0.7100710831486859	388
747	disagree_*	4	0.72104729603515	462
748	apart>from	4	0.8229621347149134	115
749	apart>*	4	0.8229621347149224	115
750	went_*	0	0.8107483885911588	589
751	went_to	0	0.8935758825091792	169
752	introduce_*	2	0.9943709126832216	255
753	want_take	2	0.9805765586873754	115
754	introduce_will	2	0.9563057772290399	144
755	mean_be	4	0.8421660996969688	101
756	mean_does	4	0.7872150498843048	330
757	mean_not	4	0.7846722942882647	333
758	what>has	5	0.921674276778881	132
759	is_happened	4	0.8914069724333954	137
760	was_not	0	0.8688358413271606	247
761	was_was	0	0.8849139566515679	303
762	acted_*	0	1.0385216851740844	173
763	am_afraid	0	0.8939287628012834	1324
764	getting_*	0	0.9083077288864378	545
765	getting_are	0	0.9059332884274027	273
766	am_interested	6	0.7277212462707537	315
767	are_is	2	0.9894634941521071	800
768	meant_*	0	1.0546884062789785	257
769	am_in	6	0.7834839072598051	755
770	spoken_have	2	0.8548162711818397	200
771	spoken_to	3	0.8533531510678942	181
772	spoken_*	3	0.8649041760621035	293
773	am_however	1	0.7779825953686934	502
774	be_certainly	7	0.9351420715780361	327
775	said_as	0	0.8384715101132701	292
776	want_be	6	0.8933463021917667	405
777	is_because	2	0.9056583185004565	474
778	want_get	2	0.9355511982552539	154
779	argue_*	4	0.8980025827474126	162
780	is_highlight	2	0.7382167739313792	377
781	supporting_*	2	0.5910126157044736	274
782	is_indeed	5	0.7655072405001035	872
783	know_been	6	0.9303312233950183	485
784	be_is	7	0.9143182048308742	950
785	be_so	7	0.9200053734053115	230
786	so>there	7	1.0062774727786121	244
787	estimated_*	4	1.0445816242807653	218
788	estimated_is	5	1.0634905583345677	132
789	make_not	7	0.8246695875659479	372
790	required_be	7	0.8937350388413644	124
791	required_*	7	0.8864686004876577	406
792	work_*	2	0.7510978455486235	1143
793	work_will	2	0.7453792041902162	358
794	first_*	0	0.9183709037850796	177
795	take_will	6	0.8697629052887562	1712
796	take_from	6	0.8866081026526617	118
797	thirdly>*	0	0.9152668207916961	287
798	remember_*	0	0.8310753175362524	1222
799	remember_should	0	0.9019087616986144	261
800	is_out	0	0.857663368684486	123
801	listening_to	7	0.9511538165076903	108
802	listening_*	7	0.9344661669029753	147
803	is_working	2	0.8333813578669632	232
804	is_first	0	0.930565177413943	424
805	talking_*	7	0.957968200161183	689
806	talking_are	7	0.9514635665452807	377
807	been_always	3	1.1042006907970074	446
808	many>*	3	0.9976017231306011	1343
809	clearly>*	6	0.8672686365760749	1421
810	want_is	2	0.9794582206200765	221
811	understand_are	6	0.860562749339024	225
812	fallen_in	0	1.0177745750296303	188
813	fallen_have	0	1.0208382425475284	150
814	have_may	7	0.7910065521271034	217
815	have_as	7	0.8943296641446681	297
816	within>*	3	0.894156686754035	233
817	underlines_*	0	1.0875827843684853	114
818	need_is	5	0.8537828446598701	220
819	need_be	5	0.8524683174990508	256
820	am_glad	5	0.8535367085229747	2230
821	inherited_*	0	1.005763307818212	236
822	delighted_*	7	0.9885099714886754	119
823	getting_is	0	0.9258756276386295	199
824	implemented_*	0	0.9766686136227956	237
825	paid_*	0	0.957037278668777	609
826	about>*	3	0.9192824305171072	476
827	are_not	4	1.0208257643705996	336
828	sometimes>*	5	0.8080713710601332	285
829	are_as	2	0.9399788559990712	294
830	is_responsible	7	0.9670077186050825	168
831	wish_*	1	0.8687330679271189	2214
832	were_able	0	0.9281206893814476	124
833	consult_*	3	0.8749652104858845	271
834	consult_will	3	0.869711124358377	117
835	be_pleased	7	0.9412278905778179	733
836	ultimately>*	7	0.9878323884834656	234
837	is_critical	2	0.8385077798070414	140
838	through>*	2	0.7359928484611237	416
839	just>*	0	0.9052250902224076	375
840	come_back	7	0.9485342317663569	166
841	provides_*	5	0.8074055716826329	570
842	change_*	7	0.8502594031091534	238
843	be_interested	7	0.9438338176458688	624
844	welcome_certainly	5	0.8067218298362125	107
845	because>*	0	0.9093201093993885	869
846	pointed_out	0	0.9094621646396708	312
847	pointed_*	0	0.8916698921805485	341
848	laid_*	3	0.9005913541976102	225
849	talking_to	2	0.9364777510147011	124
850	made_is	3	0.8551260881070584	652
851	made_well	3	0.8374143211095771	126
852	is_understand	5	0.8824763278971705	364
853	is_said	4	0.8795193745169515	1593
854	ask_will	6	0.8879708857029028	123
855	if>there	1	0.8672576520075087	901
856	be_delighted	7	0.9394459120206128	614
857	publish_will	3	0.957120145420288	300
858	publish_*	3	0.951606629324606	469
859	announced_*	3	0.8871097922223368	1777
860	announced_in	3	0.8786248882351645	359
861	be_were	7	0.9308487093970086	476
862	is_that	5	0.9005051531912662	333
863	see_are	0	0.9581341230529035	110
864	other>*	1	1.0002104548634194	321
865	appears_*	0	0.8905137552992366	322
866	seen_will	5	1.0421703380102092	182
867	is_remain	5	0.8162375629803217	107
868	affect_*	1	0.9900929613578419	203
869	am_delighted	6	0.9021505700848202	1832
870	can>*	7	1.000663241898992	542
871	be_obviously	7	0.9108934621559805	166
872	is_far	4	0.9910873402666579	287
873	have_do	7	0.9664669071767291	1217
874	accept_however	4	0.7521266843347754	151
875	took_*	0	0.9747357229242649	817
876	made_in	3	0.8486440223481506	980
877	made_been	3	0.8409292529073987	1082
878	like_see	5	0.8366498666641947	219
879	kept_under	3	0.9864085212716243	103
880	kept_*	3	0.9926672604104682	342
881	taken_be	3	0.9853816138404152	715
882	taken_will	3	0.9832065105959559	401
883	regard_as	3	0.9890065737885984	171
884	regard_*	4	0.8858201122111082	377
885	been_since	3	1.1002471778884089	355
886	discussed_be	3	0.8189937847991227	114
887	discussed_with	3	0.7071278859087553	392
888	hope_much	5	0.9351313704390013	204
889	doubt_*	4	0.8637952367212218	269
890	concerned_with	6	0.9941707386253869	110
891	concerned_are	2	0.9491225255544753	161
892	concerned_*	6	0.9506912723776944	628
893	think_made	4	0.8633012045015998	157
894	agree_entirely	5	0.45447873938739913	1892
895	otherwise>*	5	0.9451622842361326	161
896	begin_*	7	0.8813783450992152	199
897	released_*	0	0.8741363956649165	123
898	concluded_*	1	0.8597004047277297	264
899	however_*	4	0.7987408061950955	747
900	becoming_*	4	1.032155366009054	153
901	becoming_is	0	1.0474569284235755	106
902	am_clear	6	0.8520769123986539	193
903	like_not	0	0.9100261225393006	207
904	has_in	4	0.9471556513067866	225
905	agree_is	5	0.43072854437414876	2247
906	be_for	7	0.9530723152789449	517
907	been_in	3	1.0904714164056575	1455
908	lose_*	4	0.9554652970300306	186
909	need_take	5	0.8930215264185304	150
910	remember_will	0	0.8399439484232994	218
911	is_nevertheless	1	1.10098916344395	152
912	nevertheless>*	4	0.9332087396491727	670
913	am_on	7	0.8457880216070799	218
914	give_shall	7	0.8321854549578349	255
915	certainly>*	1	0.9586986938298531	926
916	had_on	2	0.774690448665349	100
917	take_of	6	0.8529229825787593	391
918	recognise_are	2	0.9621917503889323	178
919	propose_*	4	0.9436510685807548	314
920	mentioned_have	3	1.029601795187471	109
921	mentioned_*	0	1.0255798702039904	724
922	take_do	6	0.9052295995633526	143
923	take_in	6	0.914541979245336	279
924	take_not	6	0.9339968889386757	374
925	no>doubt	1	0.7023986808497832	241
926	is_same	0	0.9093143490312625	147
927	am_keen	6	0.8348384192862923	241
928	set_has	7	1.0655496477057274	282
929	following_*	2	0.9446172794532827	234
930	changed_*	0	0.934650254769194	563
931	is_know	4	1.0132668531291171	797
932	point_should	0	1.096315624287063	296
933	be_with	7	0.9142648628757185	190
934	made_plain	3	0.8533714487471493	171
935	published_*	3	0.9386193883390144	1083
936	published_has	3	0.9996312756643834	119
937	can_*	3	0.8572319589576115	315
938	like_would	6	0.9185521643017187	897
939	is_announced	5	0.9516327370862265	193
940	assume_*	7	0.9804224972428385	298
941	remain_committed	7	0.9615468249269677	152
942	have_on	7	0.8706574130810346	341
943	fortunately>*	0	1.0584159604087342	120
944	seek_*	6	0.8559219480062473	682
945	say_can	7	0.890105102920002	950
946	anticipate_*	1	0.8455184872835776	337
947	nor>*	4	0.5868159014962584	134
948	offer_*	7	0.9933118498135521	400
949	is_less	0	1.0409939931537653	107
950	see_is	4	0.9580913830667466	277
951	see_looks	4	0.897109628392377	203
952	found_*	0	0.9001117684705267	843
953	found_have	0	0.8712549781811514	267
954	be_yes	7	0.9542997483090359	135
955	try_*	6	0.887744230279281	983
956	understand_fully	7	0.8990207436476835	192
957	consider_be	1	0.7266636531409119	105
958	be_also	7	0.9426424124081123	700
959	there>would	7	0.9596598529289341	143
960	be_given	7	0.9639944952842476	111
961	have_must	4	0.9938699943133724	306
962	invest_*	2	0.9903900422450562	111
963	is_really	4	1.0190450157372875	121
964	accept_is	4	0.7468263358391936	622
965	announced_be	3	0.8477188511198561	206
966	announced_recently	2	0.975515859277147	142
967	await_*	1	0.8913966262492398	386
968	considered_will	1	0.7711815131831932	270
969	have_go	7	0.9124374929205188	102
970	considered_be	1	0.7713450024938492	503
971	go_would	1	0.964721036580723	118
972	go_further	7	0.8935214730198564	114
973	shows_is	5	0.7824856380519667	237
974	seeing_*	0	0.9434686428851876	377
975	seeing_are	0	0.9333558803177874	318
976	am_willing	6	0.8515125742706758	187
977	is_fair	5	0.8608874569448055	320
978	looking_am	6	1.0703202104349312	308
979	am_surprised	0	0.7735295848238718	391
980	discuss_with	6	0.7515712567286434	227
981	met_*	2	0.7778084312509265	1509
982	take_as	7	0.9028499335141642	122
983	made_available	3	0.8446343651877913	334
984	assessed_*	3	0.9379410451504232	118
985	judged_*	3	0.998384727046456	117
986	made_will	3	0.8410606845371718	528
987	made_be	3	0.8476930323773251	945
988	have_of	0	1.0315183278186553	190
989	fall_*	0	0.9871521736382614	192
990	completed_*	3	0.8430598057876655	312
991	do_yes	2	0.9848631288552604	207
992	do_is	5	0.9084371716026639	181
993	is_unfortunate	5	0.8797049229268626	121
994	informed_*	3	0.8173585310119644	277
995	sadly>*	2	1.0509992637481715	200
996	be_at	7	0.9208364374316608	308
997	supported_by	5	0.8816069674109976	194
998	supported_*	5	0.9813895782944978	662
999	since>then	0	1.0307762052805598	154
1000	said_was	0	0.7710899778327184	359
1001	believe_was	4	0.6893926716211074	143
1002	met_have	2	0.8121258748350578	454
1003	was_ago	0	0.8468216461477023	179
1004	understand_will	6	0.7671604496607953	484
1005	hope_recognise	0	0.9919694444450513	169
1006	is_wrong	0	0.7682028319019528	1052
1007	considering_am	1	0.9250488116422569	150
1008	looks_*	5	0.8859977588372189	175
1009	making_is	2	0.8054501395936315	298
1010	is_recognise	5	0.9255369552438226	486
1011	need_would	5	0.9026021598733049	106
1012	contains_*	1	0.8676788185514653	162
1013	do_ensure	5	0.951421056332073	191
1014	point_must	0	1.0899356201707313	175
1015	produced_*	2	0.98102852672503	414
1016	produced_has	5	0.9575004328516199	113
1017	commend_to	0	0.9534680043018972	110
1018	commend_*	2	0.9130496017753756	811
1019	know_are	1	0.9170718963879742	597
1020	come_in	2	0.9600760972188677	211
1021	come_has	2	0.9728959555469715	292
1022	come_down	0	0.9810581109842765	115
1023	improving_*	2	0.8870475213609973	239
1024	therefore>*	4	0.8222223309567547	1523
1025	is_down	0	0.9714626756349005	277
1026	is_raise	2	0.6545638853907428	641
1027	been_as	3	1.0814338477862777	173
1028	been_able	3	1.0920165448162318	391
1029	is_extraordinary	0	0.7199562526391463	143
1030	hope_support	5	0.8549476008197262	250
1031	are_committed	2	0.7986945148384376	867
1032	put_has	0	1.1307178980486154	426
1033	put_been	0	1.127354004168117	221
1034	delivered_*	0	1.0221711337808943	293
1035	supporting_are	2	0.6101816221145948	174
1036	are_now	2	1.0465923810073334	630
1037	encouraging_are	2	0.9238672898156449	213
1038	is_are	5	0.848680222107773	2367
1039	carrying_*	3	0.919783706049452	161
1040	carrying_out	3	0.9117334104828405	134
1041	absolutely_*	2	0.8063748716250377	193
1042	absolutely>*	2	0.8253827128271031	376
1043	looking_is	2	1.0540133020816953	429
1044	committed_is	2	0.8664649048533395	195
1045	putting_into	2	0.9431565046370994	116
1046	putting_in	2	0.9288552019537618	147
1047	welcome_will	6	1.0002774727135857	208
1048	apply_to	1	0.8801080999273959	244
1049	apply_*	1	0.8198914611902665	466
1050	incidentally>*	0	0.8453792921435762	117
1051	be_on	7	0.9213367485847376	452
1052	later>*	5	0.9948357858992959	106
1053	published_be	3	0.9651245330148576	282
1054	published_will	3	0.964391634218597	259
1055	growing_*	5	0.9593531539824196	179
1056	growing_is	5	0.9408437149104857	128
1057	having_*	2	1.017763495891743	544
1058	having_are	2	0.9873507486899478	275
1059	are_said	2	0.9011215533409179	412
1060	held_*	3	0.8235446455568275	514
1061	tempted_*	7	0.8984634506393124	129
1062	tempted_am	7	0.9025665151777211	105
1063	is_better	4	0.8397847216334701	367
1064	visited_*	2	0.8156971767510599	1003
1065	was_impressed	5	1.0151249642863664	103
1066	encourage_*	5	0.7810340036714323	790
1067	think_be	4	0.8533078507928484	946
1068	made_not	3	0.8465920217838051	197
1069	knows_is	0	0.8383135663822139	546
1070	taken_are	3	0.9916704917351665	249
1071	taken_by	3	0.9913903923120524	317
1072	urge_*	6	0.8942067549466345	717
1073	in>many	0	1.075179958351816	215
1074	provide_*	2	0.8204373505265705	1243
1075	to>*	7	0.8826251371336039	2244
1076	work_in	2	0.7777915120060835	114
1077	struck_*	5	0.693399707331826	134
1078	take_also	6	0.915175199853437	141
1079	is_was	0	0.9153252605901088	596
1080	ensure>that	6	0.8806489193440531	294
1081	ensure>*	6	0.8836146584768593	330
1082	needs_*	2	0.9872807749114891	1165
1083	say_only	7	0.8966981228553369	147
1084	understand_do	0	0.8581965069418868	167
1085	were>*	0	0.9213972200497098	464
1086	knows_well	0	0.7460174585237028	649
1087	regarded_as	3	0.9352574253478474	112
1088	ensured_have	2	0.9817291447409529	138
1089	regarded_*	3	0.9383808742529486	138
1090	ensured_*	3	0.989296908644175	222
1091	let_tell	0	0.8126624709473749	185
1092	been_is	3	1.1103659314260006	276
1093	been_clear	3	1.102175277378667	213
1094	appointed_*	3	0.8688000253749671	197
1095	is_stress	3	0.9100251258554549	151
1096	are_if	1	0.8683571341528147	146
1097	being>*	4	0.96752991126524	120
1098	have_now	0	0.9183593360909865	675
1099	need_have	2	0.8363757296295804	135
1100	take_can	6	0.8962925903384772	257
1101	overall>*	0	0.9915404848801038	200
1102	launched_*	2	0.7644518526762304	273
1103	have_indeed	0	0.9261300992596113	102
1104	running_*	0	1.0470238709420094	196
1105	worked_with	2	0.8069974214869053	188
1106	worked_have	2	0.8212484085652755	247
1107	worked_*	2	0.8262883594114863	524
1108	hope_make	3	0.9608615677130569	406
1109	get_should	6	0.9295855987929157	139
1110	involve_*	1	0.9488974601651492	350
1111	think_referring	4	0.7788386402781237	134
1112	inform_*	3	0.891123008903038	146
1113	submitted_*	1	0.8182715982090953	120
1114	of_*	0	0.9240550978975488	168
1115	make_should	1	0.9538843790633812	271
1116	look_should	6	0.8494155457218385	272
1117	be_glad	7	0.9179710707355727	286
1118	was_aware	6	0.7680356814915155	249
1119	be_am	7	0.9312776334053128	149
1120	fell_*	0	0.9091669075383922	225
1121	is_still	3	0.9997111324410826	561
1122	conducted_*	3	0.9593500213065432	228
1123	agree_does	5	0.43376599371248475	448
1124	does>*	4	0.8799558133724515	1176
1125	is>*	2	0.937223350812018	3409
1126	is_on	0	0.9506497836894428	1581
1127	talked_to	2	0.8597116965047724	151
1128	relate_*	3	0.8911522280613422	133
1129	put_on	0	1.1272983582765643	418
1130	undertake_*	7	0.7988723314758952	366
1131	am_certain	1	0.8538204066975369	308
1132	voted_*	0	0.9135196793862922	306
1133	hope_take	5	0.7593297392301561	389
1134	allocated_*	3	0.9943460504367186	317
1135	allocated_have	3	0.9662475582523748	128
1136	hope_continue	3	1.0152569499965542	299
1137	felt_*	6	0.9307131966096085	196
1138	did_*	0	0.9441911076694944	671
1139	local>*	2	0.952615124687677	613
1140	recognise_is	2	0.8625223200658519	430
1141	most>*	4	0.7405701872778768	504
1142	noticed_*	4	0.8130056871915713	496
1143	noticed_have	4	0.8059260551416935	324
1144	noticed_will	4	0.7586028761012609	115
1145	surprised_*	0	0.7577165356897476	523
1146	surprised_am	0	0.7527664032799315	487
1147	produced_have	2	1.07059633991663	107
1148	be_perhaps	7	0.8699161412159683	147
1149	agree_do	5	0.47196117063001497	1180
1150	debated_*	7	0.8527181018931609	218
1151	have_should	7	0.897847614730535	360
1152	endorse_*	5	1.0359946530188424	486
1153	much>*	2	1.0846277297176263	193
1154	spent_*	0	0.9885063324963713	962
1155	spent_is	2	0.980402811147249	172
1156	spent_being	2	0.9901687799889108	106
1157	is_say	2	0.8518690625031282	2516
1158	there>were	0	0.8479744376757669	407
1159	produce_*	2	0.9766234186458373	273
1160	fear_*	6	0.8742194594113973	228
1161	imagine_*	1	0.7988435225885238	235
1162	approved_*	1	1.0091854195567218	236
1163	is_wish	4	0.808063485066146	126
1164	is_vital	5	0.7052163434663372	727
1165	is_get	5	0.9131647964256032	852
1166	helps_*	5	0.9233599222569951	182
1167	know_should	0	0.854535147305073	421
1168	done_is	3	1.135679977445107	379
1169	done_well	0	1.1308223006612879	121
1170	is_by	4	0.9469275889415714	390
1171	benefit_from	0	0.9706030146055865	335
1172	benefit_*	0	0.9601863974738928	626
1173	is_crucial	2	0.7404631689252534	363
1174	have_clearly	7	0.8699744939622029	110
1175	have_does	6	1.0341391386122025	238
1176	get_must	5	0.9618846573468097	162
1177	are_important	2	0.8084009310635848	398
1178	know_of	6	0.7961642597638601	593
1179	accept_certainly	4	0.7427783909041573	127
1180	spent_in	0	0.967445203142796	185
1181	spent_have	0	1.0025124451495577	211
1182	is_talk	2	0.9188524532426735	111
1183	care_*	4	0.8519498122580734	166
1184	employed_*	4	0.8724026328392822	113
1185	cost_*	0	0.7287302705756045	260
1186	given_have	3	0.85987865675834	920
1187	were_if	4	0.8663342816793383	127
1188	take_into	6	0.8386712761604911	558
1189	believe_are	4	0.6643803375162015	442
1190	continue_make	3	0.8567231672735278	144
1191	is_from	5	0.9664213251130721	175
1192	yes_indeed	2	0.9962068701783185	266
1193	one>*	7	1.088109176653637	1300
1194	am_course	0	0.9016830900156817	122
1195	assist_*	3	0.8689487584267338	153
1196	take>*	6	0.8008197988287098	199
1197	to>be	0	0.917540825117627	288
1198	written_to	3	0.8017053439287114	310
1199	written_has	3	0.7730866209961579	152
1200	written_*	3	0.790807819768863	453
1201	write_will	3	0.9125570827688322	389
1202	am_yes	3	0.9797869022935987	242
1203	applies_*	7	1.014605906976589	352
1204	result_*	1	0.8732465003739419	127
1205	do_shall	5	0.9011812818690357	746
1206	following>*	3	0.7755232460633317	356
1207	announced_has	3	0.858272889299258	206
1208	puts_*	2	0.9644250710535713	316
1209	is_has	0	1.0305769583094757	525
1210	conservative>*	0	0.8377025051220385	216
1211	opposed_by	0	0.9767159183273552	101
1212	opposed_*	0	0.8498090915671446	338
1213	welcomed_widely	7	1.0737106338788733	160
1214	missed_*	0	0.8781754651107061	144
1215	endeavour_*	1	0.9050959117171653	103
1216	be_clearly	7	0.9363466726571186	143
1217	be_be	7	0.9228177590516635	353
1218	protected_*	0	1.0369385931668265	186
1219	welcome_would	6	1.005101636983686	221
1220	whether>*	1	0.7172909249384591	494
1221	taking_*	2	0.7061222095992769	1603
1222	managed_*	0	1.0034246158587299	246
1223	was_recently	5	0.9208500751175026	100
1224	expect_would	7	0.843621833494079	314
1225	tell_however	7	0.8118676986074846	156
1226	want_certainly	6	0.9188380784289532	174
1227	million_*	4	1.0498989771083034	109
1228	like_perhaps	0	0.852388200884784	109
1229	like_might	6	0.9674768740137076	220
1230	designed_are	4	1.0090191678344909	194
1231	designed_*	4	1.0560065496753108	617
1232	given_has	0	0.8952674700961545	417
1233	had_recently	2	0.8225705138172257	143
1234	proposing_*	7	0.8786253218863537	136
1235	hope_see	2	0.977033157260547	219
1236	thought_was	0	0.7679086738081732	359
1237	happened_*	0	0.8696074486961339	280
1238	more>than	0	0.9071773219221946	413
1239	more_*	0	1.046374869826019	258
1240	add_*	1	0.8915708894842906	615
1241	add_to	1	0.9080784423966487	252
1242	thought_be	0	0.7745124583765822	195
1243	proposed_*	6	0.9752750095804942	251
1244	have_would	7	0.8363322022062952	834
1245	have_so	2	0.9997906875759834	179
1246	be_prepared	7	0.9173357072519808	127
1247	have_take	1	0.9261103069021598	289
1248	do_in	5	0.9754739269154038	297
1249	look_in	6	0.8339103459135049	131
1250	work_with	2	0.7453515550350818	514
1251	work_ensure	2	0.7352784909452298	119
1252	look_of	6	0.8104191724053604	116
1253	making_be	2	0.8136695715379041	181
1254	making_will	2	0.7718430917180948	103
1255	looking_forward	2	1.067811473167869	245
1256	do>*	4	0.8955224350936443	432
1257	go_will	7	0.9301181023562999	553
1258	given_to	3	0.8333407734938078	418
1259	been_at	3	1.0782220453624587	157
1260	gone_has	0	1.0695363458580207	480
1261	have_say	0	0.9891531188202288	618
1262	is_remarkable	0	0.9507363506263398	111
1263	put_at	0	1.1302806297266261	169
1264	put_forward	0	1.127642502547708	272
1265	do_help	6	0.9946185444916251	101
1266	is_think	5	0.949086944916225	378
1267	from>*	7	0.9821947895051821	752
1268	benefit_will	0	0.9601526526950152	396
1269	yet>*	0	0.7469448466713343	122
1270	gets_*	1	0.9796883710539037	119
1271	instead>*	0	0.7534912377497592	243
1272	working_hard	2	0.7562339722974141	339
1273	helped_*	0	0.9886644797824226	587
1274	helped_have	0	0.9450246910159544	181
1275	have_at	1	0.9477779029041283	324
1276	referring_*	0	0.9330913839724208	275
1277	referring_to	0	0.9295254004162944	257
1278	take_however	6	0.8802716219478582	186
1279	take_certainly	6	0.8070526750502619	365
1280	recommended_*	1	0.9159997661869638	176
1281	established_*	3	0.8996789851837004	505
1282	established_has	3	0.8314473333093222	106
1283	announced_have	2	0.893765984383063	455
1284	continue_look	2	0.709572461642921	119
1285	been_over	0	1.1078835350477858	145
1286	is_so	5	1.0134189761507133	483
1287	tried_have	0	0.997396954707488	245
1288	throughout>*	0	0.9671683540023559	146
1289	responded_*	3	0.9517918975710012	195
1290	responded_to	3	0.9547243049462305	131
1291	offered_*	7	1.0214109396243645	312
1292	am_proud	0	1.0293466826656898	344
1293	is_go	5	0.8639985025337364	258
1294	comment_not	6	1.0969109742786725	457
1295	comment_*	6	1.0968522232658435	498
1296	comment_on	6	1.0971933281989574	428
1297	benefited_have	0	0.934559535624235	133
1298	benefited_*	0	0.928504921455911	256
1299	use_will	6	0.97660054949057	108
1300	use_*	6	0.9495850661396171	547
1301	are_able	0	0.9792616852905446	221
1302	hope_would	7	0.8272681992687937	111
1303	support_will	7	1.0327780690677317	134
1304	support_not	0	0.8869267890788765	124
1305	make_is	7	1.0074574934209366	148
1306	by_*	2	1.090027462982758	141
1307	asked_was	0	0.7746152255002879	131
1308	there>will	7	0.9483274907655707	1283
1309	be_take	7	0.9306176336867661	124
1310	be_now	7	0.9476330084874971	138
1311	saying_*	0	0.9091866104757775	469
1312	saying_is	0	0.8901258964110528	229
1313	changed_have	0	1.0272915706796557	204
1314	form_*	1	0.9040578842539401	133
1315	put_would	0	1.1141483299353814	144
1316	said_has	0	0.8608182471378298	626
1317	are_interested	5	1.0020159455135238	156
1318	help_*	2	0.8505721194708018	1609
1319	help>*	2	0.9622234140603596	123
1320	falling_is	0	1.012679728523287	121
1321	falling_*	0	1.007405654473377	176
1322	think_should	4	0.9469570580496689	101
1323	go_should	4	0.9357967638236078	136
1324	go_back	0	0.9563095009874979	105
1325	explain_*	7	0.8829907991779059	311
1326	be_of	7	0.9141740675857077	429
1327	are_clear	2	0.9549085563100017	373
1328	is_set	4	0.9241466494459692	363
1329	have_ensure	5	0.9443845737174937	206
1330	sounds_*	6	0.7800640669360538	203
1331	be_therefore	7	0.9015928058928714	245
1332	having_is	0	1.0746839078878878	140
1333	is_give	5	0.9783173626903746	412
1334	taking_are	2	0.7012346807481414	1044
1335	talk_*	6	0.9219168475998097	383
1336	talk_to	6	0.8735821439539861	182
1337	know_be	7	0.8883719914173946	308
1338	is_putting	5	0.9412599571706151	108
1339	recommend_*	7	0.9131817262769337	225
1340	held_in	3	0.919492624166237	108
1341	is_available	1	0.8905698872870104	376
1342	served_*	7	0.9810944105635321	179
1343	done_so	0	1.1354437394738994	161
1344	after>*	0	0.849690052880363	652
1345	was_as	0	0.9247382759759251	107
1346	was_however	1	0.9670524848713536	143
1347	put_will	0	1.1257412881847768	264
1348	hear_*	7	0.8898420287327777	857
1349	sent_*	3	0.7590971505350008	311
1350	first>of	0	0.9448571858946303	123
1351	talking_about	7	0.9521946495873115	478
1352	built_*	0	1.0035587271362565	286
1353	have_are	7	0.940555055074341	232
1354	is_support	5	0.7723892548902856	239
1355	received_have	1	0.8298311363640692	725
1356	gave_*	0	0.9520992284367257	614
1357	received_from	1	0.8555308540898295	251
1358	is_work	5	0.8481864643286657	284
1359	invested_*	2	0.8562132110002553	340
1360	invested_have	2	0.838942184965502	172
1361	believe_made	4	0.8020916102072598	122
1362	heard_not	0	0.9238050950295322	144
1363	plan_*	7	0.9652340133178183	161
1364	brought_be	5	0.9677431360223493	141
1365	brought_*	0	0.9754065638183321	797
1366	brought_to	0	1.0100613331409236	197
1367	going_be	7	1.008853662881696	171
1368	going_*	2	0.9889178155690153	1798
1369	do_what	5	0.9388796102629164	167
1370	being_*	0	1.0235747125190355	324
1371	being_is	0	1.0140754159358212	189
1372	is_clearly	6	0.8679103768193729	700
1373	remind_of	0	0.9130581946218324	120
1374	continuing_is	3	0.8966423939983402	147
1375	is_accept	4	0.6638675794152195	117
1376	means_have	0	1.0235151755725995	117
1377	works_*	2	0.9582525115352141	166
1378	check_*	3	0.9224808146094909	131
1379	is_look	5	0.9375088784020653	386
1380	is_too	5	0.884973916742975	175
1381	looking_carefully	2	1.0550776447796002	151
1382	help_would	5	0.9646244762577928	124
1383	done_can	3	1.1296725891352535	160
1384	done_be	3	1.128786141409327	408
1385	done_in	3	1.143941552891283	290
1386	talk_about	6	0.9380404923940892	192
1387	speaks_with	6	0.9577584240593017	109
